Customer ID,Recency,Frequency,Monetary,AvgTimeBetweenOrders,WeekendPurchaseRatio,PreviousOrderAmount
14223,92,3,991.13,2.8983050847457625,0.3,16.529322033898307
14224,110,9,1841.71,1.8859649122807018,0.7816593886462883,8.019429824561405
14225,435,4,2031.07,3.070588235294118,0.0,23.576823529411765
14226,29,6,2985.13,4.270833333333333,0.0,30.918541666666666
14227,26,15,6368.71,1.702127659574468,0.03978779840848806,16.87023936170213
14228,438,3,745.5,2.891891891891892,0.0,19.735135135135135
14229,52,7,2594.04,5.873239436619718,0.0,35.95478873239436
14230,436,3,979.8,3.5,0.0,29.512500000000003
14231,184,4,1235.62,3.911764705882353,0.0,17.95029411764706
14232,43,5,2048.07,1.9210526315789473,0.40869565217391307,17.897105263157894
14233,49,7,2904.27,8.222222222222221,0.0,40.12875
14234,22,4,754.12,0.23972602739726026,0.0,4.95972602739726
14235,75,9,4717.99,3.673469387755102,0.0472972972972973,31.53190476190476
14236,81,5,1555.34,9.195652173913043,0.0,33.665652173913045
14237,373,2,471.14,8.68,0.0,18.0496
14238,326,3,434.23,34.0,0.15384615384615385,33.69833333333333
14239,43,21,4263.17,3.2583732057416266,0.06190476190476191,20.255837320574162
14240,30,3,1247.49,6.533333333333333,0.0,20.6215
14241,184,2,333.7,46.54545454545455,0.0,28.53636363636364
14242,235,2,280.55,6.066666666666666,0.0,17.703333333333333
14243,9,17,7217.75,1.2679558011049723,0.10192837465564739,19.896270718232042
14244,661,1,366.42,0.0,0.0,23.108
14245,220,2,1693.45,0.40186915887850466,0.0,15.640467289719625
14246,111,3,1474.06,1.8243243243243243,0.3333333333333333,19.514324324324324
14247,278,5,753.56,2.419642857142857,1.0,6.639375
14248,318,3,1032.95,4.260869565217392,0.0,22.161956521739132
14249,411,12,5400.46,0.981549815498155,0.4852941176470588,19.814985239852398
14250,7,3,1904.05,0.7454545454545455,0.6666666666666666,17.15190909090909
14251,2,5,2879.7,0.7012987012987013,0.0,37.26623376623377
14252,381,1,350.99,0.0,0.0,37.49666666666667
14253,493,2,363.4,11.727272727272727,0.0,31.87727272727273
14254,433,1,601.03,0.0,1.0,26.93318181818182
14255,546,1,1000.63,,0.0,
14256,260,5,2460.79,3.2803030303030303,0.0,18.301439393939393
14257,64,9,5954.45,2.426778242677824,0.029166666666666667,24.809581589958157
14258,9,25,32051.34,2.391304347826087,0.07333333333333333,106.59645484949833
14259,142,1,120.0,0.0,0.0,26.25
14260,471,3,824.28,1.54,0.0,16.1856
14261,51,2,1163.45,0.5294117647058824,0.0,22.077450980392157
14262,8,8,2618.23,1.6126760563380282,0.0,18.298802816901407
14263,423,1,322.93,0.0,0.0,19.968666666666667
14264,155,6,1517.36,5.833333333333333,0.22784810126582278,19.262948717948717
14265,109,4,1373.35,6.423076923076923,0.0,17.39423076923077
14266,428,1,40.56,,0.0,
14267,163,3,1516.24,1.7962962962962963,0.0,27.75074074074074
14268,471,1,354.85,0.0,0.0,18.43888888888889
14269,439,1,295.73,0.0,1.0,17.715333333333334
14270,332,1,492.65,0.0,0.0,17.139285714285716
14271,226,2,214.18,4.945945945945946,0.0,5.250810810810811
14272,74,4,920.81,8.047619047619047,0.0,14.363650793650793
14273,51,4,559.97,6.75,0.0,19.491071428571427
14274,686,1,256.6,0.0,0.0,17.614285714285714
14275,396,6,1189.38,9.545454545454545,0.34782608695652173,54.03772727272727
14276,99,7,2102.68,4.658333333333333,0.19834710743801653,17.384833333333333
14277,15,9,17197.61,1.8703703703703705,0.2532981530343008,45.40902116402116
14278,410,1,205.83,0.0,0.0,16.3125
14279,521,2,191.86,80.0,0.0,55.25
14280,197,1,134.04,0.0,0.0,16.32
14281,408,1,245.15,0.0,0.0,34.958333333333336
14282,3,25,7250.76,2.726890756302521,0.058577405857740586,30.39605042016807
14283,463,4,628.44,2.65,0.0,14.946000000000002
14284,31,3,1299.65,9.424242424242424,0.0,19.48030303030303
14285,21,8,3284.42,11.766666666666667,0.26229508196721313,52.49033333333333
14286,24,7,8479.76,1.427710843373494,0.17034068136272545,16.99269076305221
14287,8,3,176.63,23.75,0.0,20.2225
14288,213,1,426.6,0.0,0.0,27.26
14289,9,6,911.26,6.043478260869565,0.0,19.45130434782609
14290,11,8,4516.56,4.773333333333333,0.0,30.010400000000004
14291,2,23,7904.1,1.4685598377281948,0.1437246963562753,15.992494929006085
14292,8,16,9226.25,3.21875,0.22279792746113988,47.92338541666666
14293,3,9,2903.01,6.110169491525424,0.20168067226890757,24.516355932203393
14294,407,1,375.34,0.0,0.0,16.44727272727273
14295,40,5,2362.91,9.704225352112676,0.06944444444444445,32.92549295774648
14296,421,2,456.4,5.846153846153846,0.0,16.792307692307695
14297,18,4,1305.33,4.19672131147541,0.0,21.120163934426227
14298,8,82,91194.49,0.24310164163464898,0.0,31.842644079636745
14299,8,27,14070.25,2.1526946107784433,0.08358208955223881,42.08697604790419
14300,19,1,43.2,0.0,0.0,16.5
14301,117,4,1992.18,10.557692307692308,0.5471698113207547,37.307307692307695
14302,431,3,742.9,11.333333333333334,0.0,26.959259259259262
14303,407,2,277.94,1.2857142857142858,0.0,12.763809523809524
14304,223,3,1725.01,3.9885057471264367,0.19318181818181818,19.65528735632184
14305,71,3,1858.96,0.6057692307692307,0.0,17.704423076923078
14306,51,6,3151.4,13.844444444444445,0.21739130434782608,69.37111111111112
14307,89,10,4287.92,2.4444444444444446,0.0,16.365210727969348
14308,549,2,1147.02,0.0,0.0,849.45
14309,8,11,3780.81,2.851063829787234,0.0,20.005372340425534
14310,433,1,492.1,0.0,1.0,22.64761904761905
14311,243,2,516.45,10.8,0.0,16.79
14312,47,11,3090.29,2.525139664804469,0.0,17.175363128491618
14314,107,2,229.8,36.0,0.0,22.93333333333333
14315,45,8,3197.82,4.4393939393939394,0.0,23.689545454545453
14316,422,5,1370.34,6.866666666666666,0.0,45.446
14317,65,1,508.58,0.0,0.0,20.604347826086954
14318,460,1,158.02,0.0,1.0,17.7775
14319,424,1,494.85,0.0,0.0,19.014
14320,207,5,1346.75,6.0,0.0,16.616875
14321,11,7,2218.06,2.5786516853932584,0.0,12.367752808988763
14322,429,4,474.1,19.166666666666668,0.0,38.19166666666667
14323,115,2,605.06,3.5142857142857142,0.0,17.095428571428574
14324,410,2,701.61,7.075,0.0,16.910249999999998
14325,570,1,245.48,0.0,0.0,14.143529411764705
14326,242,3,940.98,5.178571428571429,0.0,16.503214285714286
14327,163,6,1894.93,5.085714285714285,0.0,17.87838095238095
14328,438,1,445.05,,0.0,
14329,17,15,9887.62,1.2704174228675136,0.0,17.91491833030853
14330,624,1,200.63,0.0,0.0,15.244166666666667
14331,124,2,462.66,0.37037037037037035,0.14285714285714285,15.876296296296298
14332,23,5,1917.41,6.426229508196721,0.0,31.417377049180327
14333,68,1,415.2,0.0,0.0,28.317857142857143
14334,17,12,4318.48,2.1206225680933852,0.12403100775193798,16.750894941634243
14335,16,2,454.86,1.3559322033898304,0.6666666666666666,7.56542372881356
14336,17,4,1614.91,2.8876404494382024,0.0,18.06685393258427
14338,161,3,928.1,7.653061224489796,0.0,18.772448979591836
14339,243,2,620.27,8.454545454545455,0.0,27.498636363636365
14340,219,1,134.7,0.0,0.0,19.86
14341,45,18,4452.02,2.606060606060606,0.17735849056603772,16.844621212121215
14342,21,6,918.44,14.03125,0.06060606060606061,28.335625
14343,421,4,1079.66,1.145922746781116,0.09401709401709402,4.600901287553648
14344,127,20,2993.05,2.1353711790393013,0.0,13.026637554585154
14345,39,1,108.98,0.0,0.0,20.860000000000003
14346,121,5,2315.75,2.586206896551724,0.2602739726027397,15.867241379310345
14347,737,1,82.6,0.0,0.0,14.48
14348,260,1,409.57,0.0,0.0,22.927647058823528
14349,10,1,133.5,0.0,0.0,4.166666666666667
14350,274,3,972.03,2.6724137931034484,0.0,16.371206896551723
14351,165,1,51.0,,0.0,
14352,157,4,1078.96,2.5,0.0,23.11
14353,215,3,376.5,9.0,0.24,14.862499999999999
14354,6,2,163.62,3.0,0.3333333333333333,18.5775
14355,366,3,840.05,4.423728813559322,0.0,13.950000000000001
14356,80,2,701.23,0.03125,0.0,21.3603125
14357,43,1,225.12,0.0,0.0,5.015897435897436
14358,389,2,400.06,1.5833333333333333,0.0,15.819166666666666
14359,19,3,912.18,1.2407407407407407,0.14545454545454545,16.525555555555556
14360,32,4,2118.03,0.5344827586206896,0.0,18.079568965517243
14361,579,1,214.71,0.0,0.0,14.993076923076924
14362,22,1,151.5,0.0,0.0,3.8333333333333335
14363,402,2,227.47,7.0,0.0,23.15285714285714
14364,109,8,3717.35,1.4558823529411764,0.18840579710144928,54.32279411764706
14365,395,2,634.68,5.74,0.0,12.396600000000001
14366,525,1,136.0,,0.0,
14367,8,16,9227.82,0.5038461538461538,0.07293666026871401,17.70773076923077
14368,320,1,155.0,0.0,0.0,20.442857142857143
14369,642,2,469.13,0.76,0.7307692307692307,17.9692
14370,451,6,1175.78,5.209302325581396,0.20454545454545456,24.497209302325583
14371,295,1,100.5,0.0,0.0,24.8
14372,443,2,860.08,4.216216216216216,0.0,22.775135135135137
14373,358,1,76.55,0.0,0.0,22.116666666666664
14374,541,1,108.0,0.0,0.0,15.049999999999999
14375,185,3,1106.82,1.7401960784313726,0.0,5.387352941176471
14376,683,1,215.46,0.0,0.0,10.224117647058824
14377,191,2,617.05,7.0,0.0,58.525
14378,622,1,131.25,0.0,1.0,14.83125
14379,44,4,1265.16,3.425196850393701,0.0,9.930787401574804
14380,682,1,48.96,,0.0,
14381,52,2,625.94,3.5945945945945947,0.0,5.616666666666667
14382,26,2,1193.63,1.3057553956834533,1.0,4.264856115107913
14383,38,3,1247.69,2.1551724137931036,0.0,20.997241379310342
14384,501,1,58.5,0.0,0.0,19.5
14385,9,3,202.11,1.0769230769230769,0.0,14.346923076923076
14386,297,1,142.4,0.0,0.0,22.033333333333335
14387,33,3,1727.6,0.5434782608695652,0.0,11.915942028985508
14388,10,16,6388.2,1.711734693877551,0.05089058524173028,16.232755102040816
14389,65,5,1898.01,6.0813953488372094,0.0,21.232674418604653
14390,10,13,6150.03,0.8951965065502183,0.19825708061002179,13.417794759825329
14391,577,1,135.6,0.0,0.0,9.646153846153846
14392,432,1,266.4,0.0,1.0,19.315384615384616
14393,218,1,67.95,0.0,0.0,12.8375
14394,565,1,93.8,0.0,0.0,15.36
14395,2,20,7801.93,0.7583547557840618,0.1668806161745828,10.015462724935732
14396,65,7,1969.38,2.7016129032258065,0.5220883534136547,7.924274193548388
14397,3,19,2612.96,2.36046511627907,0.11494252873563218,30.2646511627907
14398,401,2,707.79,2.423076923076923,0.0,13.228653846153845
14399,394,8,2108.21,1.450261780104712,0.0,11.011570680628273
14400,149,3,1732.47,6.694444444444445,0.0,23.84541666666667
14401,4,22,6795.9,2.6792452830188678,0.0,25.569735849056602
14402,652,1,285.6,0.0,0.0,38.65714285714286
14403,130,6,1880.51,21.083333333333332,0.0,69.85458333333334
14404,34,13,2724.13,3.783333333333333,0.6353591160220995,15.086833333333335
14405,387,1,195.0,0.0,0.0,78.0
14406,119,1,156.75,0.0,0.0,20.207142857142856
14407,107,6,2157.73,2.3333333333333335,0.0,29.051805555555557
14408,11,11,4102.27,5.653543307086614,0.0703125,32.06511811023623
14409,71,9,3427.29,4.776699029126213,0.0,33.129029126213595
14410,92,11,2631.9,0.8854166666666666,0.33766233766233766,6.85171875
14411,311,1,1063.0,0.0,0.0,73.92307692307692
14412,43,3,1426.19,4.590361445783133,0.0,17.06012048192771
14413,362,4,764.52,3.4210526315789473,0.22916666666666666,7.993894736842105
14414,92,8,2399.33,2.393162393162393,0.17796610169491525,20.447606837606838
14415,1,23,11980.09,0.5766423357664233,0.3873581847649919,9.711386861313867
14416,22,2,490.22,1.5384615384615385,0.0,36.10923076923077
14417,388,1,524.65,0.0,0.0,4.421120689655172
14418,4,3,1937.25,0.8373983739837398,0.0,15.69439024390244
14419,11,7,1254.64,1.6428571428571428,0.0,5.545491071428572
14420,99,4,1639.17,6.423913043478261,0.24731182795698925,17.7075
14421,57,6,2469.37,6.6421052631578945,0.4479166666666667,25.807052631578948
14422,1,19,10271.52,1.2921960072595282,0.059782608695652176,18.5697277676951
14423,218,3,916.61,33.92857142857143,0.0,64.015
14424,18,1,322.08,,0.0,
14425,435,3,661.39,7.947368421052632,0.0,17.002368421052633
14426,24,17,11727.94,1.0182421227197347,0.033112582781456956,19.415688225538972
14427,50,4,1263.52,13.488372093023257,0.0,28.416744186046515
14428,7,5,1224.06,2.323529411764706,0.0,8.780588235294118
14429,404,1,516.28,0.0,0.0,23.384761904761906
14430,512,3,1220.9,2.7941176470588234,0.6285714285714286,35.3235294117647
14431,303,4,2614.2,4.7875,0.0,32.23125
14432,10,6,2248.5,0.2047872340425532,0.9496021220159151,5.944148936170213
14433,466,1,280.7,0.0,0.0,3.7363013698630136
14434,22,6,1372.8,4.363636363636363,0.0,111.92727272727271
14435,502,1,90.42,0.0,0.0,26.46
14436,99,2,271.7,45.4,0.0,25.669999999999998
14437,366,5,873.34,5.2682926829268295,0.16666666666666666,21.05219512195122
14438,306,1,131.9,0.0,1.0,15.425
14439,320,5,9443.04,2.859375,0.0,72.405
14440,8,13,5982.03,5.692913385826771,0.0,46.659685039370075
14441,1,11,4611.69,4.470588235294118,0.16883116883116883,29.84176470588235
14442,205,7,5367.02,2.659340659340659,0.0,29.37978021978022
14443,54,5,2082.97,2.446969696969697,0.19548872180451127,15.645984848484849
14444,456,1,120.44,0.0,0.0,9.324
14445,456,1,221.65,0.0,0.0,6.864516129032259
14446,1,5,1200.28,1.2075471698113207,0.0,3.7705345911949686
14447,19,6,1711.73,3.6095238095238096,0.0,16.06447619047619
14448,9,2,375.35,18.63157894736842,0.0,7.25
14449,19,8,2230.96,0.8589211618257261,0.0,4.6224273858921165
14450,181,7,1128.44,5.693333333333333,0.5263157894736842,14.713866666666666
14451,60,12,3258.68,1.2270058708414873,0.451171875,6.369334637964775
14452,11,4,658.95,3.984375,0.0,5.08359375
14453,190,1,119.93,0.0,0.0,5.690952380952381
14454,376,5,977.3,3.256880733944954,1.0,8.942660550458715
14455,432,4,617.72,0.8157894736842105,0.922077922077922,8.049605263157895
14456,5,9,3017.28,0.1416490486257928,0.604012671594509,3.1855496828752643
14457,311,1,113.64,0.0,0.0,36.199999999999996
14458,381,1,228.07,0.0,0.0,4.449347826086957
14459,155,2,5375.74,4.428571428571429,0.0,47.8101875
14460,110,9,1093.5,14.878048780487806,0.38095238095238093,26.2609756097561
14461,148,13,6676.91,0.8456692913385827,0.0,10.40836220472441
14462,66,12,2242.81,1.2892857142857144,0.2597864768683274,7.9564642857142855
14463,98,4,786.57,57.142857142857146,0.0,105.93857142857142
14464,568,2,111.0,19.666666666666668,0.0,31.400000000000002
14465,247,11,3925.85,2.34375,0.046632124352331605,20.43828125
14466,29,13,4267.15,3.370731707317073,0.1941747572815534,20.700243902439027
14467,18,12,2203.24,2.3675496688741724,0.0,7.292350993377483
14468,734,1,204.24,0.0,1.0,17.485454545454544
14469,416,4,2093.46,1.8125,0.0,14.292083333333332
14470,12,3,712.04,7.067796610169491,0.0,11.856949152542372
14471,591,2,400.95,3.525,0.0,9.8365
14472,104,9,2118.72,1.8863636363636365,0.8576051779935275,6.845194805194806
14473,74,2,234.34,34.666666666666664,0.0,34.07666666666667
14474,46,2,1258.89,4.23015873015873,0.7716535433070866,9.850714285714286
14475,72,4,1151.15,7.148936170212766,0.0,24.193829787234044
14476,257,1,193.0,0.0,1.0,10.7875
14477,20,7,1969.6,52.38461538461539,0.21428571428571427,145.1076923076923
14478,382,4,1276.66,5.298507462686567,0.0,18.75686567164179
14479,254,4,1124.71,3.463768115942029,0.8705035971223022,8.076159420289855
14480,11,4,1299.52,11.03125,0.0,19.83625
14481,165,5,2284.69,3.422818791946309,0.28,15.228791946308727
14482,18,12,4306.72,1.8436213991769548,0.045081967213114756,17.64164609053498
14483,282,2,257.1,37.916666666666664,0.0,18.925
14484,50,4,1070.98,12.903846153846153,0.0,20.116923076923076
14485,39,1,162.8,0.0,0.0,3.4893333333333336
14486,512,2,175.5,8.2,0.0,31.2
14487,27,7,1266.27,2.089820359281437,0.7559523809523809,7.57
14488,68,1,1064.28,0.0,0.0,23.150666666666666
14489,207,4,1574.93,4.08080808080808,0.0,15.741717171717172
14490,406,2,1273.47,0.27848101265822783,0.0,15.907215189873419
14491,175,2,340.93,12.3125,0.0,20.678125
14492,430,7,1921.91,2.0549450549450547,0.10869565217391304,20.845164835164837
14493,7,10,5087.86,1.7824858757062148,0.16338028169014085,14.330112994350282
14494,26,3,401.46,44.0,0.0,23.21625
14495,51,3,174.8,101.33333333333333,0.0,25.666666666666668
14496,312,7,2363.89,3.0285714285714285,0.08490566037735849,22.370857142857144
14497,309,2,697.06,9.333333333333334,0.0,17.227179487179487
14498,43,10,3900.83,1.3641304347826086,0.0,10.584375
14499,26,7,2101.79,1.4193548387096775,0.617363344051447,6.773677419354839
14500,88,3,356.85,16.666666666666668,0.0,55.975
14501,184,2,251.21,15.11111111111111,0.0,24.57888888888889
14502,20,11,2429.83,0.47611202635914335,0.8322368421052632,3.996095551894564
14503,3,6,3543.26,1.0613496932515338,0.21951219512195122,21.520613496932516
14504,47,4,673.26,2.160377358490566,0.794392523364486,6.096792452830188
14505,17,19,11879.08,0.4485387547649301,0.3688888888888889,7.543824650571791
14506,17,7,2960.25,1.455919395465995,0.11306532663316583,7.4316120906801
14507,24,11,3216.74,2.727626459143969,0.3178294573643411,11.591984435797665
14508,22,5,822.92,2.9375,0.4293785310734463,4.651534090909091
14509,534,1,110.95,0.0,0.0,4.460416666666666
14510,376,3,979.85,0.8108108108108109,0.0,13.215540540540541
14511,11,5,1314.81,1.8059701492537314,0.25,19.25089552238806
14512,188,7,1215.97,6.948717948717949,0.31645569620253167,15.372692307692306
14513,101,6,788.01,25.77777777777778,0.05263157894736842,36.09833333333333
14514,61,9,4380.04,2.0849056603773586,0.2507836990595611,13.7137106918239
14515,18,12,3724.06,3.0697674418604652,0.0,21.597093023255812
14516,516,1,151.17,0.0,1.0,4.396470588235294
14517,33,2,330.45,6.352941176470588,0.2222222222222222,18.50294117647059
14518,64,1,174.37,0.0,0.0,9.641333333333334
14519,684,2,203.14,1.2162162162162162,0.0,5.445675675675676
14520,2,2,270.6,96.33333333333333,0.0,69.39999999999999
14521,491,1,199.45,0.0,0.0,11.993125000000001
14522,24,8,1748.42,14.909090909090908,0.13333333333333333,36.4859090909091
14523,108,1,241.09,0.0,0.0,21.011818181818185
14524,32,13,2909.86,1.1806853582554517,0.13664596273291926,8.747227414330219
14525,20,17,8026.54,1.3276190476190477,0.21102661596958175,14.977790476190476
14526,389,1,258.65,0.0,0.0,6.2787500000000005
14527,3,122,27246.88,0.25435936315390445,0.03296703296703297,10.322983320697498
14528,37,1,364.22,0.0,0.0,20.42470588235294
14529,60,3,578.61,0.23113207547169812,0.2347417840375587,2.7200943396226416
14530,26,16,6088.87,1.3877118644067796,0.0,12.881186440677967
14531,480,1,376.34,0.0,0.0,12.905
14532,236,11,3845.78,1.463258785942492,0.9554140127388535,12.228849840255592
14533,25,11,3466.37,6.613636363636363,0.2808988764044944,38.98829545454546
14534,3,26,6187.66,0.8697478991596639,0.01818181818181818,8.645182072829131
14535,60,9,5973.23,0.7135922330097088,0.0,7.239963592233011
14536,260,1,170.95,0.0,0.0,9.055882352941175
14537,58,2,641.4,25.681818181818183,0.0,27.30545454545455
14538,65,5,1370.84,12.07843137254902,0.34615384615384615,26.53921568627451
14539,16,2,537.48,0.9032258064516129,0.0,16.778709677419354
14540,10,11,3709.64,2.726235741444867,0.17045454545454544,14.046920152091255
14541,59,14,2491.38,3.6551724137931036,0.0,14.234942528735633
14542,186,1,103.25,0.0,0.0,22.837500000000002
14543,29,39,14587.87,3.279620853080569,0.0,69.06194312796208
14544,24,3,2938.53,2.39247311827957,0.0,15.765
14545,674,1,349.25,0.0,0.0,15.261363636363637
14546,5,11,5184.84,0.9150823827629911,0.640506329113924,6.5525855513307985
14547,4,8,3974.75,0.1327683615819209,0.8619718309859155,11.158192090395481
14548,151,9,2541.29,5.330275229357798,0.4909090909090909,21.06871559633027
14549,311,4,913.6,2.9859154929577465,0.1888111888111888,6.397887323943662
14550,11,4,1345.06,4.90625,0.0,13.80375
14551,18,7,878.09,8.474358974358974,0.7974683544303798,11.055
14552,152,3,507.93,2.8758169934640523,0.0,3.31359477124183
14553,19,9,1818.6,1.6968641114982579,0.8645833333333334,6.329337979094077
14554,10,4,2279.49,0.20297029702970298,0.0,11.181633663366338
14555,57,6,2304.03,5.698275862068965,0.0,19.58258620689655
14556,596,3,815.69,0.4666666666666667,0.0,4.173025641025641
14557,85,1,788.38,0.0,0.0,51.56666666666667
14558,654,3,655.5,5.428571428571429,0.0,43.18928571428571
14559,390,1,75.6,0.0,1.0,45.0
14560,7,44,6114.03,3.592964824120603,0.255,30.51874371859296
